Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Count,Protocols
192.168.18.114,142.250.199.66,DATA,52525,443,5,['DATA']
192.168.18.114,34.36.214.49,DATA,52527,443,10,['DATA']
192.168.18.114,13.228.156.225,_WS.MALFORMED,52488,443,2,['_WS.MALFORMED']
192.168.18.114,54.211.116.85,DATA,52523,443,1,['DATA']
192.168.18.114,13.214.82.117,DATA,52532,443,1,['DATA']
192.168.18.114,52.223.2.229,DATA,52533,443,9,['DATA']
192.168.18.114,103.229.10.247,DATA,52526,443,1,['DATA']
192.168.18.114,54.211.116.85,DATA,52519,443,1,['DATA']
192.168.18.114,69.173.158.64,DATA,52545,443,9,['DATA']
192.168.18.114,142.250.199.194,DATA,52537,443,6,['DATA']
192.168.18.114,96.16.100.69,_WS.MALFORMED,52538,443,8,['_WS.MALFORMED']
192.168.18.114,98.82.158.241,DATA,52528,443,1,['DATA']
192.168.18.114,142.250.199.194,DATA,52550,443,6,['DATA']
192.168.18.114,96.16.100.69,_WS.MALFORMED,52553,443,9,['_WS.MALFORMED']
192.168.18.114,142.250.71.225,DATA,52551,443,5,['DATA']
192.168.18.114,142.250.199.66,DATA,52554,443,6,['DATA']
192.168.18.114,18.140.96.83,DATA,52555,443,1,['DATA']
192.168.18.114,52.33.229.213,DATA,52548,443,1,['DATA']
192.168.18.114,3.162.58.118,DATA,52561,443,5,['DATA']
192.168.18.114,52.33.229.213,DATA,52540,443,1,['DATA']
192.168.18.114,18.136.230.251,DATA,52559,443,1,['DATA']
192.168.18.114,142.250.199.66,DATA,52539,443,6,['DATA']
192.168.18.114,44.229.70.138,DATA,52558,443,1,['DATA']
192.168.18.114,155.204.117.11,DATA,52556,443,1,['DATA']
192.168.18.114,155.204.117.11,DATA,52552,443,2,['DATA']
192.168.18.114,44.229.70.138,DATA,52557,443,1,['DATA']
192.168.18.114,96.16.100.69,DATA,52566,443,2,['DATA']
192.168.18.114,52.223.40.198,DATA,52567,443,1,['DATA']
192.168.18.114,169.197.150.8,DATA,52565,443,1,['DATA']
192.168.18.114,169.197.150.8,DATA,52563,443,1,['DATA']
192.168.18.114,3.1.99.166,DATA,52568,443,1,['DATA']
192.168.18.114,74.214.196.131,DATA,52529,443,1,['DATA']
192.168.18.114,216.239.32.181,DATA,52498,443,6,['DATA']
192.168.18.114,182.161.73.136,DATA,52572,443,8,['DATA']
192.168.18.114,142.250.197.2,DATA,52571,443,6,['DATA']
192.168.18.114,142.250.197.36,DATA,52573,443,5,['DATA']
192.168.18.114,142.250.197.194,DATA,52562,443,6,['DATA']
192.168.18.114,142.250.197.1,DATA,52574,443,6,['DATA']
192.168.18.114,142.250.197.2,DATA,52575,443,6,['DATA']
192.168.18.114,3.233.158.26,TCP,52580,443,6,['TCP']
192.168.18.114,182.161.73.164,TCP,52581,443,9,['TCP']
192.168.18.114,138.197.231.245,TCP,52582,443,9,['TCP']
192.168.18.114,69.173.158.65,TCP,52583,443,12,['TCP']
192.168.18.114,103.43.91.249,TCP,52584,443,20,['TCP']
192.168.18.114,182.161.73.164,TCP,52585,443,11,['TCP']
192.168.18.114,138.197.231.245,TCP,52586,443,8,['TCP']
182.161.73.164,192.168.18.114,TCP,443,52581,15,['TCP']
192.168.18.114,182.161.73.164,TLS,52581,443,20,['TLS']
69.173.158.65,192.168.18.114,TCP,443,52583,10,['TCP']
192.168.18.114,69.173.158.65,TLS,52583,443,9,['TLS']
103.43.91.249,192.168.18.114,TCP,443,52584,8,['TCP']
192.168.18.114,103.43.91.249,TLS,52584,443,13,['TLS']
182.161.73.164,192.168.18.114,TCP,443,52585,11,['TCP']
192.168.18.114,182.161.73.164,TLS,52585,443,14,['TLS']
182.161.73.164,192.168.18.114,TLS,443,52581,15,['TLS']
69.173.158.65,192.168.18.114,TLS,443,52583,18,['TLS']
103.43.91.249,192.168.18.114,TLS,443,52584,10,['TLS']
182.161.73.164,192.168.18.114,TLS,443,52585,14,['TLS']
192.168.18.114,3.233.158.26,TCP,52587,443,5,['TCP']
192.168.18.114,138.197.231.245,TCP,52588,443,9,['TCP']
3.233.158.26,192.168.18.114,TCP,443,52580,8,['TCP']
192.168.18.114,3.233.158.26,TLS,52580,443,7,['TLS']
192.168.18.114,138.197.231.245,TCP,52589,443,5,['TCP']
138.197.231.245,192.168.18.114,TCP,443,52582,13,['TCP']
192.168.18.114,138.197.231.245,TLS,52582,443,15,['TLS']
138.197.231.245,192.168.18.114,TCP,443,52586,10,['TCP']
192.168.18.114,138.197.231.245,TLS,52586,443,11,['TLS']
3.233.158.26,192.168.18.114,TCP,443,52587,7,['TCP']
192.168.18.114,3.233.158.26,TLS,52587,443,3,['TLS']
138.197.231.245,192.168.18.114,TCP,443,52588,10,['TCP']
192.168.18.114,138.197.231.245,TLS,52588,443,11,['TLS']
3.233.158.26,192.168.18.114,TLS,443,52580,6,['TLS']
138.197.231.245,192.168.18.114,TCP,443,52589,8,['TCP']
192.168.18.114,138.197.231.245,TLS,52589,443,3,['TLS']
138.197.231.245,192.168.18.114,TLS,443,52582,6,['TLS']
138.197.231.245,192.168.18.114,TLS,443,52586,5,['TLS']
3.233.158.26,192.168.18.114,TLS,443,52587,3,['TLS']
138.197.231.245,192.168.18.114,TLS,443,52588,5,['TLS']
138.197.231.245,192.168.18.114,TLS,443,52589,3,['TLS']
192.168.18.114,142.250.71.164,DATA,52576,443,8,['DATA']
192.168.18.114,142.250.66.36,DATA,52577,443,8,['DATA']
192.168.18.114,142.250.71.227,TCP,52590,443,10,['TCP']
142.250.71.227,192.168.18.114,TCP,443,52590,17,['TCP']
192.168.18.114,142.250.71.227,TLS,52590,443,15,['TLS']
142.250.71.227,192.168.18.114,TLS,443,52590,20,['TLS']
192.168.18.114,65.1.204.241,DATA,52578,443,1,['DATA']
192.168.18.114,96.16.100.69,_WS.MALFORMED,52579,443,1,['_WS.MALFORMED']
192.168.18.114,142.250.196.234,TCP,52591,443,6,['TCP']
192.168.18.114,103.152.98.207,TCP,52592,443,7,['TCP']
103.152.98.207,192.168.18.114,TCP,443,52592,6,['TCP']
192.168.18.114,103.152.98.207,TLS,52592,443,3,['TLS']
192.168.18.114,104.17.111.223,TCP,52593,443,5,['TCP']
192.168.18.114,104.16.80.73,TCP,52594,443,5,['TCP']
103.152.98.207,192.168.18.114,TLS,443,52592,5,['TLS']
192.168.18.114,142.250.198.163,TCP,52595,443,6,['TCP']
192.168.18.114,104.17.111.223,TCP,52596,443,5,['TCP']
142.250.196.234,192.168.18.114,TCP,443,52591,5,['TCP']
192.168.18.114,142.250.196.234,TLS,52591,443,3,['TLS']
104.17.111.223,192.168.18.114,TCP,443,52593,4,['TCP']
192.168.18.114,104.17.111.223,TLS,52593,443,3,['TLS']
104.16.80.73,192.168.18.114,TCP,443,52594,4,['TCP']
192.168.18.114,104.16.80.73,TLS,52594,443,3,['TLS']
192.168.18.114,108.157.32.17,TCP,52597,443,5,['TCP']
142.250.198.163,192.168.18.114,TCP,443,52595,5,['TCP']
192.168.18.114,142.250.198.163,TLS,52595,443,3,['TLS']
104.17.111.223,192.168.18.114,TCP,443,52596,4,['TCP']
192.168.18.114,104.17.111.223,TLS,52596,443,3,['TLS']
108.157.32.17,192.168.18.114,TCP,443,52597,5,['TCP']
192.168.18.114,108.157.32.17,TLS,52597,443,3,['TLS']
192.168.18.114,142.250.197.136,TCP,52598,443,6,['TCP']
108.157.32.17,192.168.18.114,TLS,443,52597,3,['TLS']
104.17.111.223,192.168.18.114,TLS,443,52593,2,['TLS']
104.16.80.73,192.168.18.114,TLS,443,52594,2,['TLS']
142.250.196.234,192.168.18.114,TLS,443,52591,3,['TLS']
192.168.18.114,3.162.56.232,TCP,52599,443,5,['TCP']
104.17.111.223,192.168.18.114,TLS,443,52596,2,['TLS']
142.250.198.163,192.168.18.114,TLS,443,52595,3,['TLS']
3.162.56.232,192.168.18.114,TCP,443,52599,5,['TCP']
192.168.18.114,3.162.56.232,TLS,52599,443,3,['TLS']
142.250.197.136,192.168.18.114,TCP,443,52598,5,['TCP']
192.168.18.114,142.250.197.136,TLS,52598,443,3,['TLS']
3.162.56.232,192.168.18.114,TLS,443,52599,3,['TLS']
142.250.197.136,192.168.18.114,TLS,443,52598,3,['TLS']
192.168.18.114,142.250.198.163,TCP,52600,443,6,['TCP']
192.168.18.114,182.161.73.142,TCP,52601,443,5,['TCP']
182.161.73.142,192.168.18.114,TCP,443,52601,6,['TCP']
192.168.18.114,182.161.73.142,TLS,52601,443,6,['TLS']
142.250.198.163,192.168.18.114,TCP,443,52600,5,['TCP']
192.168.18.114,142.250.198.163,TLS,52600,443,3,['TLS']
192.168.18.114,172.67.69.80,TCP,52602,443,7,['TCP']
182.161.73.142,192.168.18.114,TLS,443,52601,5,['TLS']
192.168.18.114,34.160.128.112,TCP,52603,443,5,['TCP']
142.250.198.163,192.168.18.114,TLS,443,52600,3,['TLS']
172.67.69.80,192.168.18.114,TCP,443,52602,12,['TCP']
192.168.18.114,172.67.69.80,TLS,52602,443,7,['TLS']
34.160.128.112,192.168.18.114,TCP,443,52603,5,['TCP']
192.168.18.114,34.160.128.112,TLS,52603,443,3,['TLS']
172.67.69.80,192.168.18.114,TLS,443,52602,22,['TLS']
34.160.128.112,192.168.18.114,TLS,443,52603,2,['TLS']
192.168.18.114,162.19.138.120,TCP,52604,443,11,['TCP']
192.168.18.114,108.157.32.122,TCP,52605,443,6,['TCP']
108.157.32.122,192.168.18.114,TCP,443,52605,13,['TCP']
192.168.18.114,108.157.32.122,TLS,52605,443,6,['TLS']
108.157.32.122,192.168.18.114,TLS,443,52605,5,['TLS']
192.168.18.114,162.19.138.120,TCP,52606,443,4,['TCP']
162.19.138.120,192.168.18.114,TCP,443,52604,12,['TCP']
192.168.18.114,162.19.138.120,TLS,52604,443,14,['TLS']
192.168.18.114,103.229.10.247,TCP,52607,443,6,['TCP']
192.168.18.114,162.19.138.120,TCP,52608,443,6,['TCP']
192.168.18.114,142.250.199.226,TCP,52609,443,7,['TCP']
103.229.10.247,192.168.18.114,TCP,443,52607,7,['TCP']
192.168.18.114,103.229.10.247,TLS,52607,443,7,['TLS']
142.250.199.226,192.168.18.114,TCP,443,52609,13,['TCP']
192.168.18.114,142.250.199.226,TLS,52609,443,7,['TLS']
103.229.10.247,192.168.18.114,TLS,443,52607,6,['TLS']
192.168.18.114,182.161.73.164,TCP,52610,443,11,['TCP']
192.168.18.114,103.43.90.21,TCP,52611,443,22,['TCP']
192.168.18.114,69.173.158.65,TCP,52612,443,11,['TCP']
142.250.199.226,192.168.18.114,TLS,443,52609,8,['TLS']
182.161.73.164,192.168.18.114,TCP,443,52610,12,['TCP']
192.168.18.114,182.161.73.164,TLS,52610,443,20,['TLS']
69.173.158.65,192.168.18.114,TCP,443,52612,10,['TCP']
103.43.90.21,192.168.18.114,TCP,443,52611,10,['TCP']
192.168.18.114,69.173.158.65,TLS,52612,443,9,['TLS']
192.168.18.114,103.43.90.21,TLS,52611,443,14,['TLS']
182.161.73.164,192.168.18.114,TLS,443,52610,16,['TLS']
69.173.158.65,192.168.18.114,TLS,443,52612,18,['TLS']
103.43.90.21,192.168.18.114,TLS,443,52611,13,['TLS']
162.19.138.120,192.168.18.114,TCP,443,52606,4,['TCP']
192.168.18.114,162.19.138.120,TLS,52606,443,2,['TLS']
162.19.138.120,192.168.18.114,TLS,443,52604,15,['TLS']
192.168.18.114,98.82.156.107,TCP,52613,443,7,['TCP']
162.19.138.120,192.168.18.114,TCP,443,52608,4,['TCP']
192.168.18.114,162.19.138.120,TLS,52608,443,3,['TLS']
192.168.18.114,98.82.156.107,TCP,52614,443,6,['TCP']
162.19.138.120,192.168.18.114,TLS,443,52606,2,['TLS']
98.82.156.107,192.168.18.114,TCP,443,52613,5,['TCP']
